Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
302,Vermont,33,21,12,0.636,-1.32,-4.85,11.0,5.0,11,1,7,8,2275,2111,,,0.342,0.278,0.523,55.2,57.1,,5.5,0.494,18.1,,0.228,True
303,Villanova,31,15,16,0.484,9.11,7.57,8.0,8.0,9,4,4,8,2225,2177,,,0.38,0.322,0.519,52.6,53.0,,6.2,0.477,18.9,,0.271,False
304,Virginia,32,16,16,0.5,7.51,8.64,6.0,10.0,12,3,2,11,2366,2387,,,0.353,0.343,0.541,51.8,54.5,,7.1,0.515,19.4,,0.232,False
305,Virginia Commonwealth,28,18,10,0.643,2.78,-3.29,12.0,6.0,13,4,5,6,2073,1903,,,0.331,0.293,0.536,50.3,45.4,,8.2,0.503,16.8,,0.234,False
306,VMI,30,10,20,0.333,-13.36,-4.29,3.0,13.0,5,7,2,11,1952,2147,,,0.311,0.305,0.488,48.6,61.5,,6.5,0.461,18.5,,0.199,False
307,Virginia Tech,29,11,18,0.379,2.3,5.34,4.0,12.0,8,7,1,10,2036,2124,,,0.374,0.302,0.51,50.8,52.1,,7.4,0.477,17.6,,0.249,False
308,Wagner,32,21,11,0.656,-3.32,-6.48,14.0,4.0,14,1,7,9,2403,2302,,,0.335,0.32,0.563,51.5,59.4,,4.9,0.531,18.4,,0.243,True
309,Wake Forest,31,25,6,0.806,16.96,6.96,13.0,3.0,17,0,7,4,2412,2102,,,0.457,0.315,0.557,56.5,54.8,,7.7,0.506,18.0,,0.344,True
310,Washington,27,10,17,0.37,4.65,7.28,5.0,13.0,8,7,2,10,1955,2026,,,0.35,0.258,0.51,47.9,51.3,,5.0,0.478,18.1,,0.232,False
311,Washington State,27,7,20,0.259,-1.45,6.73,2.0,16.0,6,8,0,12,1906,2127,,,0.295,0.39,0.508,48.2,56.2,,5.1,0.475,18.8,,0.208,False
312,Weber State,32,26,6,0.813,4.56,-2.01,14.0,0.0,13,0,9,4,2385,2164,,,0.477,0.337,0.569,51.5,56.9,,1.4,0.523,16.1,,0.349,True
313,West Virginia,29,14,15,0.483,4.08,6.84,5.0,11.0,9,5,2,9,1937,2017,,,0.31,0.376,0.535,44.2,61.4,,6.2,0.515,17.5,,0.199,False
314,Western Carolina,28,9,19,0.321,-11.8,-4.38,6.0,10.0,7,6,2,12,2044,2108,,,0.355,0.341,0.533,49.5,51.4,,7.2,0.489,19.1,,0.268,False
315,Western Illinois,28,7,21,0.25,-14.01,-2.97,3.0,11.0,5,6,2,13,1882,2123,,,0.324,0.346,0.524,48.4,66.3,,3.9,0.497,19.5,,0.217,False
316,Western Kentucky,33,24,9,0.727,7.71,1.4,12.0,2.0,16,0,5,7,2430,2194,,,0.371,0.372,0.554,52.1,55.0,,6.5,0.529,18.5,,0.245,True
317,Western Michigan,31,20,11,0.645,6.67,0.76,10.0,8.0,12,2,7,7,2151,1968,,,0.385,0.308,0.517,51.5,51.9,,5.3,0.478,16.8,,0.266,False
318,Wichita State,30,18,12,0.6,2.39,0.99,12.0,6.0,12,4,5,7,2157,2115,,,0.394,0.339,0.56,53.0,62.0,,3.6,0.522,19.6,,0.287,False
319,William & Mary,28,12,16,0.429,-9.32,-5.07,7.0,11.0,7,7,5,8,1799,1918,,,0.325,0.352,0.509,50.8,58.8,,4.4,0.475,16.5,,0.225,False
320,Winthrop,30,20,10,0.667,-7.74,-10.58,11.0,3.0,11,3,9,4,2104,1942,,,0.398,0.354,0.521,51.1,52.2,,9.4,0.491,17.8,,0.257,False
321,Wisconsin,32,24,8,0.75,17.48,6.51,12.0,4.0,16,1,6,5,2250,1899,,,0.359,0.327,0.558,51.5,53.0,,5.3,0.521,14.2,,0.263,True
322,Wofford,29,14,15,0.483,-4.99,-1.83,8.0,8.0,8,4,5,10,2209,2142,,,0.292,0.373,0.552,48.4,57.2,,5.8,0.528,17.5,,0.201,False
323,Wright State,28,10,18,0.357,-4.7,0.49,4.0,12.0,10,5,0,12,1907,2026,,,0.365,0.343,0.527,45.7,51.3,,4.6,0.49,16.0,,0.257,False
324,Wyoming,32,21,11,0.656,5.76,3.5,8.0,6.0,13,3,6,6,2343,2265,,,0.53,0.266,0.549,53.4,55.5,,5.2,0.501,17.1,,0.372,False
325,Xavier,32,26,6,0.813,16.08,4.62,15.0,1.0,14,1,10,2,2482,2115,,,0.407,0.301,0.548,53.8,61.5,,4.9,0.502,15.2,,0.304,True
326,Yale,27,14,13,0.519,-1.06,-2.45,8.0,6.0,5,4,6,9,1872,1785,,,0.353,0.347,0.552,50.5,62.2,,4.1,0.515,19.9,,0.26,False
327,Youngstown State,29,9,20,0.31,-8.76,-0.76,4.0,12.0,8,5,1,14,1813,1993,,,0.375,0.215,0.489,50.7,56.0,,5.7,0.453,20.2,,0.246,False
