Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
34,Buffalo,31,9,22,0.29,-15.16,-3.92,4,14,6,9,3,13,2226,2508,73.3,98.0,0.338,0.439,0.527,47.1,54.0,9.2,8.8,0.493,17.6,25.1,0.237,False
35,Butler,35,15,20,0.429,10.03,10.14,6,14,9,8,2,9,2616,2620,67.6,110.2,0.368,0.416,0.573,50.1,54.5,5.9,6.6,0.537,14.4,26.1,0.272,False
36,Cal Poly,35,16,19,0.457,-2.47,-0.68,8,12,9,5,5,13,2873,2901,75.0,107.9,0.267,0.509,0.583,48.0,52.9,10.3,5.6,0.554,18.2,28.0,0.205,False
37,Cal State Bakersfield,33,14,19,0.424,-5.93,-2.26,8,12,9,6,4,11,2434,2430,67.6,108.3,0.343,0.295,0.538,53.0,39.2,10.0,9.0,0.494,15.5,36.7,0.264,False
38,Cal State Fullerton,32,6,26,0.188,-15.96,0.37,1,19,4,11,2,15,2024,2475,68.8,92.0,0.398,0.338,0.5,48.5,42.2,7.7,6.1,0.447,19.0,27.2,0.295,False
39,Cal State Northridge,33,22,11,0.667,1.83,-3.36,14,6,10,3,10,7,2650,2406,72.8,109.9,0.357,0.312,0.557,55.9,56.6,10.4,10.5,0.522,16.0,35.6,0.259,False
40,California,33,14,19,0.424,5.48,6.69,6,14,11,6,2,11,2494,2534,67.8,108.1,0.389,0.378,0.526,51.8,41.2,9.0,9.3,0.478,13.9,34.7,0.29,False
41,California Baptist,32,17,15,0.531,-1.13,-2.35,9,7,11,5,4,8,2280,2241,67.5,104.4,0.297,0.35,0.522,51.3,45.6,9.7,6.9,0.483,15.0,33.3,0.225,False
42,Campbell,32,15,17,0.469,-5.39,-4.96,10,8,8,6,7,10,2246,2169,66.5,105.1,0.303,0.413,0.544,48.0,54.3,10.3,8.8,0.506,14.0,24.6,0.234,False
43,Canisius,31,3,28,0.097,-19.26,-5.42,3,17,1,12,2,15,2008,2437,66.2,97.8,0.233,0.414,0.54,41.6,47.7,9.3,7.2,0.512,17.0,18.3,0.177,False
44,Central Arkansas,33,9,24,0.273,-15.16,-4.29,4,14,7,7,1,17,2318,2578,67.9,101.1,0.28,0.482,0.513,49.3,55.4,10.6,8.0,0.48,15.3,29.4,0.201,False
45,Central Connecticut State,32,25,7,0.781,-4.47,-11.21,14,2,13,3,12,3,2312,2012,66.5,108.2,0.255,0.358,0.564,52.5,52.4,11.3,12.2,0.538,15.0,27.0,0.189,False
46,Central Michigan,31,14,17,0.452,-4.51,-2.8,7,11,8,6,6,10,2341,2237,69.6,107.7,0.362,0.338,0.553,52.7,50.3,10.5,8.7,0.517,15.2,32.1,0.262,False
47,Charleston Southern,32,10,22,0.313,-11.12,-2.45,6,10,7,5,3,14,2307,2503,69.6,102.3,0.448,0.424,0.526,51.9,47.7,6.7,6.3,0.49,16.5,32.0,0.296,False
48,Charlotte,33,11,22,0.333,-5.45,-0.63,3,15,8,8,1,12,2328,2460,65.4,105.8,0.425,0.412,0.536,47.5,53.2,7.6,5.9,0.485,13.2,25.7,0.318,False
49,Chattanooga,38,29,9,0.763,2.37,-2.94,15,3,14,3,12,5,3030,2772,67.4,115.6,0.299,0.46,0.592,50.0,60.7,9.9,8.2,0.562,12.9,26.0,0.23,False
50,Chicago State,32,4,28,0.125,-21.12,-4.97,4,12,3,7,1,19,2001,2518,69.0,90.0,0.268,0.409,0.478,43.1,48.5,10.6,10.2,0.444,16.4,22.6,0.189,False
51,Cincinnati,35,19,16,0.543,14.23,9.28,7,13,12,5,4,9,2491,2318,66.6,106.9,0.231,0.383,0.529,50.9,51.0,11.4,11.1,0.511,13.3,32.2,0.154,False
52,Clemson,34,27,7,0.794,17.81,7.51,18,2,15,2,9,3,2586,2236,65.0,114.4,0.283,0.388,0.566,52.0,52.0,11.2,10.0,0.534,13.6,33.7,0.218,True
53,Cleveland State,36,23,13,0.639,-1.55,-3.85,14,6,14,4,7,7,2631,2395,66.7,109.1,0.301,0.324,0.539,50.8,50.8,12.9,14.4,0.506,14.6,35.3,0.22,False
54,Coastal Carolina,32,10,22,0.313,-12.13,-5.93,3,15,6,8,3,13,2136,2275,64.4,103.2,0.344,0.399,0.531,51.5,49.6,5.1,4.5,0.497,16.0,29.4,0.241,False
55,Colgate,33,14,19,0.424,-7.71,-6.4,10,8,10,4,4,13,2379,2388,66.9,106.9,0.228,0.425,0.566,49.2,52.6,9.5,6.9,0.544,15.0,24.0,0.167,False
56,College of Charleston,33,24,9,0.727,-0.6,-3.38,13,5,13,2,7,5,2549,2437,70.3,108.3,0.348,0.399,0.557,50.1,58.9,9.1,6.2,0.525,14.2,26.6,0.249,False
57,Colorado,35,14,21,0.4,9.62,11.74,3,17,11,7,0,10,2441,2515,68.2,101.6,0.358,0.373,0.546,51.4,58.4,10.2,11.0,0.504,18.4,29.2,0.269,False
58,Colorado State,36,26,10,0.722,13.94,6.05,16,4,14,2,7,4,2707,2423,66.3,112.3,0.316,0.428,0.59,52.3,62.3,7.7,7.9,0.555,15.3,27.0,0.245,True
59,Columbia,27,12,15,0.444,-9.18,-5.7,1,13,9,6,3,9,2117,2109,71.2,110.1,0.29,0.398,0.562,50.3,61.0,10.9,5.9,0.533,13.5,27.5,0.213,False
60,Connecticut,35,24,11,0.686,17.87,8.87,14,6,14,2,7,4,2696,2381,64.6,117.6,0.308,0.427,0.586,54.6,63.5,8.3,17.5,0.55,14.5,35.5,0.244,True
61,Coppin State,30,6,24,0.2,-21.26,-5.71,4,10,5,6,1,17,1867,2292,69.2,89.5,0.363,0.321,0.484,45.2,51.5,11.7,5.6,0.444,18.8,26.6,0.247,False
62,Cornell,29,18,11,0.621,0.91,-3.76,9,5,9,5,8,5,2467,2248,72.2,117.8,0.277,0.489,0.616,50.7,62.5,8.7,8.5,0.592,14.8,27.5,0.209,False
63,Creighton,36,25,11,0.694,16.49,11.04,15,5,15,2,6,5,2717,2521,67.7,110.7,0.286,0.489,0.586,52.2,63.1,5.3,10.5,0.561,16.0,26.4,0.208,True
64,Dartmouth,28,14,14,0.5,-4.74,-5.43,8,6,9,4,5,9,2166,2013,71.9,107.1,0.304,0.471,0.553,51.0,59.0,7.1,7.8,0.52,14.1,24.7,0.226,False
65,Davidson,33,17,16,0.515,1.02,0.46,6,12,11,6,4,7,2393,2334,66.6,109.0,0.29,0.416,0.556,49.5,57.2,8.6,7.4,0.525,12.9,24.6,0.216,False
66,Dayton,34,23,11,0.676,8.14,4.05,12,6,16,2,6,5,2564,2408,66.1,112.4,0.376,0.41,0.57,50.9,59.3,10.5,10.6,0.532,13.6,29.6,0.279,False
67,Delaware,36,16,20,0.444,-6.11,-4.14,5,13,8,7,3,11,2780,2803,70.4,109.7,0.3,0.408,0.585,46.8,51.6,9.1,7.4,0.551,15.2,23.0,0.235,False
68,Delaware State,30,16,14,0.533,-12.24,-9.05,8,6,11,2,3,11,2360,2229,71.8,108.7,0.339,0.222,0.538,52.4,48.1,11.9,7.5,0.502,14.7,36.2,0.245,False
69,Denver,32,11,21,0.344,-10.4,-3.02,5,11,8,6,3,12,2316,2483,68.7,103.7,0.329,0.367,0.549,47.5,44.8,9.8,7.6,0.513,16.1,26.3,0.243,False
70,DePaul,34,14,20,0.412,5.3,7.33,4,16,11,8,2,10,2463,2532,67.7,104.7,0.278,0.462,0.551,49.6,59.5,8.8,9.3,0.525,16.0,26.9,0.196,False
71,Detroit Mercy,32,8,24,0.25,-13.46,-3.11,4,16,6,7,2,15,2146,2428,67.7,97.6,0.29,0.288,0.497,51.2,44.4,8.4,8.0,0.459,16.2,32.5,0.213,False
72,Drake,35,31,4,0.886,9.6,1.27,17,3,14,2,10,1,2444,2062,60.2,114.0,0.423,0.366,0.578,54.9,56.0,14.6,8.5,0.547,15.5,35.5,0.296,True
73,Drexel,33,18,15,0.545,-3.64,-5.61,9,9,8,6,7,7,2322,2207,64.2,107.6,0.247,0.372,0.547,52.9,49.4,7.5,12.0,0.525,15.9,33.5,0.173,False
74,Duke,39,35,4,0.897,30.72,10.26,19,1,17,0,10,1,3246,2448,66.6,125.0,0.329,0.446,0.613,55.2,58.6,10.1,10.9,0.579,12.1,34.0,0.26,True
75,Duquesne,32,13,19,0.406,1.18,0.89,8,10,9,7,2,8,2212,2155,65.4,104.8,0.296,0.428,0.528,50.6,55.6,10.8,12.6,0.505,15.6,33.3,0.193,False
76,East Carolina,33,19,14,0.576,-0.69,-0.82,10,8,12,6,4,6,2502,2434,68.0,109.4,0.36,0.349,0.53,51.7,49.8,10.9,11.8,0.491,13.2,34.9,0.259,False
77,East Tennessee State,32,19,13,0.594,-1.07,-5.2,12,6,13,3,6,9,2301,2128,66.1,108.7,0.322,0.414,0.531,52.7,50.9,12.1,11.6,0.506,13.8,35.2,0.213,False
78,East Texas A&M,31,5,26,0.161,-12.38,-1.86,3,17,4,10,1,16,1995,2321,67.8,94.5,0.28,0.483,0.514,45.4,61.6,12.3,10.7,0.492,19.7,28.1,0.18,False
79,Eastern Illinois,31,12,19,0.387,-12.62,-5.91,8,12,7,7,4,12,2062,2140,67.9,97.2,0.338,0.289,0.493,49.3,47.2,13.1,9.1,0.458,15.6,30.9,0.229,False
80,Eastern Kentucky,32,18,14,0.563,-3.86,-4.46,12,6,10,3,7,9,2491,2408,68.7,111.5,0.269,0.425,0.531,49.7,47.2,12.4,9.3,0.498,11.8,34.1,0.201,False
81,Eastern Michigan,32,16,16,0.5,-9.21,-5.38,9,9,9,5,6,10,2355,2449,68.3,106.8,0.336,0.381,0.561,49.2,48.0,10.1,9.8,0.526,16.5,30.1,0.247,False
82,Eastern Washington,32,10,22,0.313,-8.85,-2.11,6,12,8,6,2,14,2283,2415,68.4,104.3,0.309,0.371,0.555,47.3,53.4,11.0,9.0,0.517,16.3,27.0,0.241,False
83,Elon,33,17,16,0.515,-4.32,-4.94,8,10,10,4,6,9,2433,2315,66.2,110.9,0.382,0.423,0.554,54.7,49.2,7.7,11.7,0.512,15.8,37.6,0.286,False
84,Evansville,32,11,21,0.344,-6.02,0.34,8,12,7,9,4,11,2113,2263,67.1,98.4,0.304,0.409,0.525,47.8,53.0,8.9,13.8,0.495,15.8,22.8,0.212,False
85,Fairfield,32,12,20,0.375,-14.52,-7.68,8,12,8,6,3,12,2161,2324,66.7,100.9,0.26,0.379,0.5,47.5,51.5,10.2,8.4,0.467,13.3,29.2,0.189,False
86,FDU,33,13,20,0.394,-11.96,-8.06,8,8,9,5,4,15,2431,2415,69.2,104.9,0.331,0.421,0.54,47.7,52.9,9.9,7.1,0.507,14.7,27.2,0.235,False
87,Florida,40,36,4,0.9,27.78,12.6,14,4,15,1,7,3,3391,2784,70.6,120.1,0.349,0.437,0.58,55.6,52.4,10.5,11.7,0.549,13.2,38.5,0.254,True
88,Florida A&M,31,14,17,0.452,-13.37,-6.03,10,8,9,3,4,13,2235,2334,69.3,104.1,0.359,0.469,0.555,49.3,51.7,7.5,8.6,0.521,17.4,28.6,0.256,False
89,Florida Atlantic,34,18,16,0.529,3.72,1.96,10,8,8,6,6,7,2677,2569,69.8,111.6,0.33,0.408,0.562,50.6,57.4,8.9,11.1,0.535,14.1,31.1,0.23,False
90,Florida Gulf Coast,34,19,15,0.559,-2.89,-4.92,13,5,11,5,7,9,2454,2370,65.6,110.0,0.232,0.384,0.555,52.6,51.0,8.4,7.1,0.537,14.0,30.3,0.159,False
91,Florida International,33,10,23,0.303,-6.72,-1.66,3,15,7,8,1,13,2285,2380,69.6,98.0,0.348,0.303,0.508,50.3,49.1,12.7,13.6,0.468,16.7,31.6,0.246,False
92,Florida State,32,17,15,0.531,8.43,6.43,8,12,11,5,2,9,2383,2319,70.2,105.6,0.394,0.337,0.546,49.4,50.0,10.8,14.1,0.507,15.3,29.7,0.282,False
93,Fordham,33,12,21,0.364,-4.44,0.59,3,15,8,8,2,10,2452,2573,70.5,104.2,0.333,0.416,0.527,50.0,53.2,10.6,8.7,0.491,15.7,31.9,0.239,False
94,Fresno State,32,6,26,0.188,-5.6,4.4,2,18,5,9,1,14,2262,2582,70.7,97.3,0.364,0.353,0.5,45.9,44.0,10.4,8.7,0.461,15.4,27.0,0.252,False
95,Furman,35,25,10,0.714,-0.15,-3.27,11,7,13,3,9,6,2702,2443,67.0,113.9,0.336,0.512,0.576,51.4,64.0,9.7,9.0,0.552,14.3,30.9,0.231,False
96,Gardner-Webb,31,11,20,0.355,-8.21,-3.86,5,11,5,6,3,13,2287,2422,70.2,105.1,0.362,0.331,0.55,52.0,39.4,7.4,8.8,0.519,17.9,33.4,0.251,False
97,George Mason,36,27,9,0.75,7.2,0.83,15,3,18,2,7,6,2564,2296,65.3,106.9,0.423,0.369,0.56,53.0,52.5,11.3,10.8,0.521,16.9,32.0,0.302,False
98,George Washington,34,21,13,0.618,2.0,-1.7,9,9,13,4,5,6,2489,2327,67.5,107.2,0.404,0.419,0.548,50.1,55.5,13.0,8.5,0.512,15.9,31.7,0.28,False
99,Georgetown,34,18,16,0.529,8.18,5.77,8,12,14,5,3,9,2447,2365,68.4,105.2,0.256,0.381,0.529,50.8,52.7,11.5,10.7,0.504,14.6,31.6,0.18,False
100,Georgia,33,20,13,0.606,16.36,10.94,8,10,15,3,3,7,2486,2307,68.6,109.8,0.401,0.37,0.558,52.8,47.8,11.3,14.5,0.521,16.1,36.0,0.288,True
101,Georgia Southern,33,17,16,0.515,-7.53,-5.47,8,10,11,3,4,11,2449,2505,70.0,104.4,0.267,0.442,0.527,49.5,50.7,11.1,10.6,0.506,16.0,33.0,0.175,False
102,Georgia State,33,14,19,0.424,-7.51,-3.01,8,10,9,6,3,11,2479,2583,69.8,107.3,0.328,0.338,0.537,51.4,44.7,7.5,7.8,0.508,14.5,33.2,0.225,False
103,Georgia Tech,34,17,17,0.5,6.3,5.89,10,10,14,6,2,9,2485,2471,69.0,104.4,0.307,0.368,0.53,51.0,56.1,8.4,10.2,0.502,15.0,30.3,0.211,False
104,Gonzaga,35,26,9,0.743,23.75,7.27,14,4,13,2,8,2,3024,2447,70.4,121.5,0.307,0.336,0.597,53.8,62.4,10.5,8.3,0.56,11.6,32.5,0.246,True
105,Grambling,34,12,22,0.353,-12.44,-7.57,7,11,6,7,4,12,2271,2301,67.0,99.0,0.333,0.348,0.526,49.2,48.4,9.9,9.8,0.488,16.7,26.7,0.243,False
106,Grand Canyon,34,26,8,0.765,4.97,-2.63,13,3,16,1,5,4,2661,2362,72.5,107.5,0.439,0.341,0.554,52.5,51.8,12.6,13.2,0.509,15.7,32.6,0.321,True
107,Green Bay,32,4,28,0.125,-13.21,-2.53,2,18,3,11,1,17,2237,2570,69.0,100.9,0.367,0.459,0.555,44.7,60.2,7.1,5.5,0.508,16.6,19.1,0.288,False
108,Hampton,33,17,16,0.515,-5.21,-4.01,8,10,10,4,4,9,2391,2309,67.0,107.8,0.3,0.369,0.52,52.5,45.7,11.2,9.1,0.487,13.4,35.3,0.214,False
109,Harvard,27,12,15,0.444,-7.89,-3.92,7,7,7,5,5,10,1848,1945,66.7,102.1,0.249,0.399,0.539,47.4,54.3,11.0,7.7,0.508,15.8,25.1,0.191,False
110,Hawaii,31,15,16,0.484,-3.57,-1.02,7,13,13,7,2,9,2173,2208,66.7,104.2,0.392,0.382,0.552,54.2,49.4,5.3,6.0,0.511,17.5,31.3,0.29,False
111,High Point,35,29,6,0.829,5.3,-5.19,14,2,16,1,7,3,2858,2413,67.1,121.3,0.367,0.393,0.599,53.7,45.4,9.1,7.8,0.564,13.2,35.0,0.28,True
112,Hofstra,33,15,18,0.455,-4.97,-3.88,6,12,6,7,5,9,2202,2141,64.9,101.2,0.256,0.431,0.527,49.9,56.3,9.0,11.9,0.5,15.1,25.7,0.183,False
113,Holy Cross,32,13,19,0.406,-12.54,-7.37,5,13,7,6,4,13,2227,2307,66.2,104.3,0.22,0.417,0.558,49.2,48.3,6.9,7.8,0.537,16.1,23.4,0.159,False
114,Houston,40,35,5,0.875,28.45,13.45,19,1,16,1,10,0,2946,2346,62.4,116.2,0.272,0.347,0.547,53.9,45.1,12.2,15.8,0.517,11.8,36.9,0.201,True
115,Houston Christian,32,12,20,0.375,-8.17,-2.97,9,11,8,7,4,12,2111,2220,65.3,101.0,0.312,0.439,0.524,46.9,46.9,12.1,9.4,0.495,15.7,26.7,0.214,False
116,Howard,32,12,20,0.375,-12.02,-6.88,7,7,8,6,3,11,2480,2538,71.5,107.5,0.367,0.399,0.575,49.9,59.4,7.8,7.7,0.539,18.1,30.1,0.272,False
117,Idaho,33,14,19,0.424,-8.0,-3.49,8,10,8,6,5,11,2430,2493,67.1,109.3,0.339,0.473,0.559,49.6,49.2,8.7,8.1,0.522,15.2,29.9,0.254,False
118,Idaho State,30,15,15,0.5,-3.95,-4.02,10,8,10,4,5,10,2230,2099,66.7,110.9,0.336,0.376,0.532,56.4,51.1,9.0,12.9,0.492,13.3,39.7,0.249,False
119,Illinois,35,22,13,0.629,21.59,12.79,12,8,13,4,5,5,2927,2619,72.3,114.8,0.344,0.472,0.563,56.0,51.7,5.9,9.2,0.524,13.6,35.8,0.262,True
120,Illinois State,36,22,14,0.611,1.91,-0.57,10,10,12,4,5,7,2727,2585,66.1,114.2,0.311,0.472,0.598,50.8,54.3,8.4,5.5,0.57,14.2,24.9,0.233,False
121,Illinois-Chicago,31,17,14,0.548,-0.63,0.58,10,10,9,5,7,6,2357,2286,69.1,108.2,0.339,0.392,0.556,51.8,57.3,9.6,8.2,0.523,15.0,30.5,0.244,False
122,Incarnate Word,36,19,17,0.528,-5.61,-5.23,9,11,11,5,4,10,2659,2508,65.4,112.1,0.289,0.358,0.557,52.5,45.2,10.5,10.1,0.534,14.7,35.7,0.198,False
123,Indiana,32,19,13,0.594,14.63,12.0,10,10,14,4,4,6,2389,2305,69.1,107.7,0.331,0.332,0.543,51.9,58.4,8.4,9.2,0.511,14.4,31.5,0.233,False
124,Indiana State,32,14,18,0.438,-3.15,-0.65,8,12,8,6,4,9,2563,2545,72.4,109.4,0.344,0.494,0.585,50.6,57.2,9.3,5.9,0.551,17.0,26.7,0.258,False
125,Iona,34,17,17,0.5,-8.58,-7.78,12,8,7,7,7,7,2369,2396,68.6,100.9,0.279,0.347,0.504,53.1,56.4,13.9,9.4,0.475,17.3,39.1,0.191,False
126,Iowa,33,17,16,0.515,12.85,10.06,7,13,12,6,2,8,2722,2630,71.4,115.1,0.26,0.41,0.587,46.4,59.8,9.3,11.0,0.568,12.2,25.1,0.183,False
127,Iowa State,35,25,10,0.714,22.33,10.33,13,7,15,2,6,5,2812,2392,69.4,114.1,0.379,0.368,0.586,53.0,53.4,13.2,10.1,0.549,14.9,32.2,0.285,True
128,IU Indy,32,10,22,0.313,-11.52,-4.24,6,14,6,8,4,12,2402,2458,66.8,112.0,0.337,0.469,0.553,49.4,54.3,9.3,6.1,0.516,13.1,31.9,0.25,False
129,Jackson State,34,16,18,0.471,-9.39,-6.24,14,4,8,1,6,15,2428,2535,70.1,100.4,0.375,0.337,0.521,50.1,49.7,10.0,9.6,0.477,16.8,30.1,0.274,False
130,Jacksonville,33,19,14,0.576,-4.29,-3.8,12,6,11,3,7,9,2379,2360,68.7,104.5,0.292,0.339,0.527,52.4,52.1,11.2,12.3,0.502,16.3,35.8,0.197,False
131,Jacksonville State,36,23,13,0.639,1.76,0.12,12,6,12,2,8,8,2653,2464,66.0,110.9,0.313,0.373,0.547,53.8,44.9,7.6,10.3,0.511,13.1,31.8,0.236,False
132,James Madison,32,20,12,0.625,-1.72,-2.68,13,5,13,2,5,8,2365,2256,65.9,111.2,0.306,0.443,0.551,51.4,45.3,9.1,8.5,0.516,13.6,32.1,0.231,False
133,Kansas,34,21,13,0.618,20.09,13.56,11,9,14,3,4,8,2587,2365,69.2,108.7,0.244,0.341,0.554,52.6,61.2,8.9,12.9,0.531,14.7,30.5,0.175,True
134,Kansas City,33,13,20,0.394,-5.66,-3.04,4,12,9,5,2,12,2386,2218,66.3,109.1,0.321,0.445,0.545,53.4,49.9,11.2,10.1,0.506,15.3,35.6,0.244,False
135,Kansas State,33,16,17,0.485,10.89,9.67,9,11,10,6,3,9,2337,2297,67.9,103.9,0.276,0.402,0.532,48.8,59.0,10.8,9.2,0.506,15.4,29.4,0.191,False
136,Kennesaw State,33,19,14,0.576,0.5,0.83,10,8,12,3,5,8,2526,2417,71.6,106.1,0.368,0.458,0.539,54.2,51.2,9.2,11.6,0.501,16.1,34.4,0.265,False
137,Kent State,36,24,12,0.667,1.42,-2.67,11,7,11,4,10,6,2647,2459,67.7,108.2,0.3,0.372,0.531,53.5,46.9,11.0,9.7,0.495,14.5,35.8,0.224,False
138,Kentucky,36,24,12,0.667,21.26,14.04,10,8,15,3,4,6,3040,2780,72.2,116.5,0.352,0.412,0.589,51.9,57.0,9.5,11.4,0.559,13.2,28.2,0.257,True
