Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
151,Marquette,31,19,12,0.613,6.57,4.7,7.0,9.0,15,6,4,5,2080,2008,,,0.388,0.401,0.537,54.3,61.1,,5.2,0.498,18.8,,0.276,False
152,Marshall,28,6,22,0.214,-3.47,3.64,3.0,15.0,4,8,1,13,1869,2068,,,0.371,0.392,0.522,48.7,53.6,,5.6,0.482,18.6,,0.263,False
153,Maryland,32,19,13,0.594,13.76,7.88,7.0,9.0,15,4,2,7,2620,2432,,,0.394,0.259,0.527,52.0,54.2,,9.5,0.482,17.1,,0.287,False
154,Maryland-Baltimore County,29,11,18,0.379,-11.66,-5.48,5.0,13.0,8,5,2,12,1777,1924,65.1,94.1,0.347,0.295,0.474,49.8,59.8,9.3,8.4,0.443,16.9,34.4,0.218,False
155,Maryland-Eastern Shore,28,2,26,0.071,-33.11,-10.04,1.0,17.0,1,11,1,14,1581,2227,,,0.391,0.35,0.461,47.1,49.7,,3.5,0.427,26.7,,0.238,False
156,Massachusetts,28,16,12,0.571,0.12,1.51,9.0,7.0,12,5,4,6,1802,1841,,,0.353,0.333,0.519,49.7,64.3,,9.0,0.487,20.0,,0.238,False
157,McNeese State,28,13,15,0.464,-8.41,-4.28,8.0,8.0,10,4,3,11,2090,2070,,,0.372,0.298,0.527,50.7,52.6,,5.9,0.492,19.7,,0.257,False
158,Memphis,38,22,16,0.579,11.29,5.4,9.0,7.0,16,7,5,5,2714,2490,,,0.44,0.349,0.525,52.0,50.4,,9.5,0.484,17.8,,0.301,False
159,Mercer,28,16,12,0.571,-8.54,-9.77,11.0,9.0,10,4,6,7,2242,2173,,,0.346,0.369,0.538,50.3,59.3,,5.1,0.513,17.6,,0.227,False
160,Miami (FL),29,16,13,0.552,9.53,7.77,7.0,9.0,11,6,5,6,2071,2020,,,0.296,0.317,0.514,52.8,44.3,,8.2,0.486,15.7,,0.199,False
161,Miami (OH),30,19,11,0.633,7.75,3.65,12.0,6.0,13,2,5,8,1970,1838,,,0.353,0.359,0.549,54.9,55.4,,4.4,0.521,18.7,,0.24,False
162,Michigan,31,13,18,0.419,4.8,7.12,4.0,12.0,11,7,2,9,1911,1983,,,0.334,0.322,0.529,49.1,54.9,,8.1,0.493,21.2,,0.241,False
163,Michigan State,33,26,7,0.788,20.47,7.41,13.0,3.0,14,1,6,4,2590,2159,,,0.373,0.328,0.587,55.2,61.8,,5.0,0.546,17.0,,0.29,True
164,Middle Tennessee,31,19,12,0.613,2.29,-1.44,7.0,7.0,11,3,5,7,2212,2028,,,0.383,0.319,0.53,53.9,46.5,,4.2,0.492,17.5,,0.268,False
165,Milwaukee,32,26,6,0.813,10.42,1.45,14.0,2.0,13,1,11,3,2400,2059,,,0.364,0.395,0.55,50.7,54.2,,6.5,0.517,16.6,,0.256,True
166,Minnesota,32,21,11,0.656,12.1,7.0,10.0,6.0,14,3,5,4,2175,2012,,,0.384,0.285,0.539,52.0,58.8,,8.5,0.501,20.4,,0.271,True
167,Mississippi,31,14,17,0.452,5.43,5.72,4.0,12.0,8,6,3,8,1979,1988,,,0.29,0.351,0.527,49.1,61.6,,4.3,0.511,18.8,,0.176,False
168,Mississippi State,34,23,11,0.676,12.55,6.05,9.0,7.0,11,2,5,5,2466,2245,,,0.404,0.301,0.528,55.8,54.6,,5.7,0.495,17.7,,0.269,True
169,Mississippi Valley State,28,13,15,0.464,-10.88,-11.95,11.0,7.0,8,2,4,11,1875,1845,,,0.259,0.377,0.495,49.4,47.8,,8.8,0.468,17.3,,0.176,False
170,Missouri,33,16,17,0.485,7.3,9.24,7.0,9.0,14,5,1,8,2124,2188,,,0.394,0.396,0.509,50.8,56.7,,4.1,0.47,18.6,,0.269,False
171,Missouri State,32,19,13,0.594,9.89,4.52,10.0,8.0,13,4,4,8,2339,2167,,,0.45,0.243,0.54,54.3,58.6,,11.2,0.49,18.1,,0.33,False
172,Monmouth,29,16,13,0.552,-6.58,-7.03,14.0,4.0,9,5,7,8,1845,1832,,,0.386,0.402,0.552,46.6,66.5,,4.3,0.505,19.2,,0.298,False
173,Montana,31,18,13,0.581,-3.64,-3.5,9.0,5.0,12,2,4,10,2152,2132,,,0.46,0.32,0.55,52.6,57.7,,5.1,0.514,21.2,,0.311,True
174,Montana State,28,14,14,0.5,-6.73,-4.78,9.0,5.0,11,3,3,9,1893,1888,,,0.284,0.413,0.529,47.6,56.9,,7.3,0.505,19.3,,0.189,False
175,Morehead State,27,11,16,0.407,-14.37,-4.54,5.0,11.0,7,6,3,10,1706,1885,,,0.386,0.277,0.549,47.9,62.4,,3.0,0.503,22.4,,0.294,False
176,Morgan State,30,14,16,0.467,-13.15,-10.92,11.0,7.0,10,1,3,12,1962,2029,,,0.337,0.28,0.498,48.9,54.3,,4.4,0.474,19.8,,0.208,False
177,Mount St. Mary's,27,7,20,0.259,-15.7,-8.24,5.0,13.0,3,8,3,11,1765,1936,,,0.312,0.373,0.508,47.5,53.3,,2.4,0.48,18.7,,0.207,False
178,Murray State,28,17,11,0.607,0.3,-3.46,11.0,5.0,10,4,6,7,1997,1841,,,0.317,0.342,0.537,52.7,56.2,,5.9,0.515,16.1,,0.205,False
179,Navy,28,9,19,0.321,-12.31,-7.08,5.0,9.0,6,7,3,11,1951,2084,,,0.422,0.33,0.487,53.3,51.1,,4.2,0.448,21.4,,0.275,False
180,NC State,35,21,14,0.6,16.15,9.15,7.0,9.0,11,6,5,6,2559,2314,,,0.387,0.415,0.564,48.3,60.7,,8.4,0.532,16.1,,0.273,True
181,Nebraska,28,14,14,0.5,9.39,6.39,7.0,9.0,10,6,4,7,1905,1790,,,0.398,0.353,0.515,53.7,57.5,,7.4,0.481,17.7,,0.263,False
182,Nevada,32,25,7,0.781,9.25,3.02,16.0,2.0,13,4,11,2,2225,1974,,,0.454,0.186,0.529,55.3,60.7,,8.9,0.482,18.1,,0.321,True
183,Nevada-Las Vegas,31,17,14,0.548,6.11,5.61,7.0,7.0,10,6,6,7,2272,2245,,,0.349,0.328,0.54,49.9,54.0,,6.4,0.507,17.6,,0.244,False
184,New Hampshire,28,9,19,0.321,-10.06,-3.95,5.0,13.0,6,6,3,12,1816,1947,,,0.342,0.35,0.527,47.9,57.7,,4.5,0.497,20.8,,0.231,False
185,New Mexico,33,26,7,0.788,11.08,1.5,10.0,4.0,18,1,5,5,2492,2121,,,0.436,0.397,0.596,51.6,57.4,,6.2,0.571,17.8,,0.296,True
186,New Mexico State,30,6,24,0.2,-9.19,0.71,1.0,14.0,3,11,1,11,2024,2265,,,0.326,0.362,0.52,46.6,49.0,,4.9,0.492,19.9,,0.217,False
187,New Orleans,30,13,17,0.433,-3.22,0.09,7.0,8.0,9,3,3,10,2001,2078,,,0.359,0.27,0.499,49.7,54.9,,4.1,0.47,15.9,,0.228,False
188,Niagara,30,20,10,0.667,3.12,-3.09,13.0,5.0,13,0,5,9,2537,2351,,,0.413,0.393,0.554,54.7,56.8,,5.4,0.505,14.5,,0.314,True
189,Nicholls State,27,6,21,0.222,-16.68,-5.64,1.0,15.0,6,7,0,14,1936,2119,,,0.356,0.392,0.506,47.6,54.3,,2.0,0.462,17.5,,0.258,False
190,Norfolk State,27,13,14,0.481,-11.27,-11.71,11.0,7.0,6,4,7,9,1677,1665,,,0.424,0.289,0.497,52.0,51.3,,7.2,0.463,21.6,,0.267,False
191,North Carolina,37,33,4,0.892,28.42,10.66,14.0,2.0,15,0,8,2,3257,2600,,,0.442,0.304,0.596,55.1,62.6,,6.2,0.56,17.8,,0.32,True
192,North Carolina A&T,30,6,24,0.2,-17.11,-7.68,5.0,13.0,5,7,1,14,1936,2219,,,0.346,0.374,0.466,44.9,49.6,,6.1,0.436,22.7,,0.213,False
193,North Texas,28,14,14,0.5,-4.27,-1.01,6.0,9.0,9,7,4,7,2072,2064,,,0.374,0.291,0.516,50.9,45.1,,7.1,0.476,18.2,,0.263,False
194,Northeastern,31,21,10,0.677,0.51,-2.97,15.0,3.0,10,2,8,7,2277,2169,,,0.314,0.39,0.534,45.9,49.8,,10.3,0.503,16.4,,0.223,False
195,Northern Arizona,28,11,17,0.393,-6.62,-5.38,4.0,10.0,8,4,1,11,2139,2114,,,0.386,0.359,0.557,50.6,56.0,,2.4,0.522,18.5,,0.275,False
196,Northern Colorado,29,8,21,0.276,,,,,3,5,1,9,1933,2166,68.9,95.6,0.338,0.341,0.528,49.3,59.5,10.0,6.2,0.502,21.6,32.4,0.222,False
197,Northern Illinois,28,11,17,0.393,1.31,2.1,7.0,11.0,7,4,3,13,1916,1938,,,0.336,0.339,0.556,49.5,61.0,,7.9,0.518,18.7,,0.252,False
198,Northern Iowa,32,21,11,0.656,10.12,5.29,11.0,7.0,13,2,6,7,2311,2127,,,0.318,0.336,0.569,50.8,58.0,,7.9,0.545,15.5,,0.222,True
199,Northwestern,31,15,16,0.484,4.32,7.38,6.0,10.0,13,5,1,9,1828,1923,,,0.323,0.381,0.531,45.4,70.3,,5.2,0.514,19.0,,0.197,False
200,Northwestern State,33,21,12,0.636,-1.67,-2.47,13.0,3.0,15,2,6,8,2466,2317,,,0.427,0.283,0.538,53.7,60.8,,6.2,0.498,19.4,,0.299,False
201,Notre Dame,29,17,12,0.586,9.39,6.18,9.0,7.0,13,5,4,6,1951,1858,,,0.303,0.399,0.522,49.8,61.8,,7.6,0.487,15.4,,0.219,False
202,Oakland,32,13,19,0.406,-2.66,0.86,7.0,9.0,6,5,3,13,2269,2352,,,0.372,0.329,0.534,48.9,58.4,,4.4,0.505,15.5,,0.247,True
203,Ohio,32,21,11,0.656,5.39,1.82,11.0,7.0,13,1,4,9,2288,2174,,,0.479,0.331,0.556,49.6,48.4,,4.9,0.516,17.1,,0.334,True
204,Ohio State,32,20,12,0.625,13.15,6.21,8.0,8.0,15,2,2,8,2273,2051,,,0.263,0.389,0.549,48.8,58.0,,3.5,0.531,15.3,,0.173,False
205,Oklahoma,33,25,8,0.758,19.96,8.84,12.0,4.0,14,1,6,3,2480,2088,,,0.342,0.302,0.559,53.0,56.3,,7.7,0.532,16.8,,0.236,True
206,Oklahoma State,33,26,7,0.788,21.39,9.67,11.0,5.0,13,1,7,4,2583,2151,,,0.364,0.308,0.601,54.0,61.0,,4.9,0.562,17.4,,0.284,True
207,Old Dominion,34,28,6,0.824,5.97,-2.59,15.0,3.0,14,1,11,4,2430,2079,,,0.352,0.319,0.532,51.4,63.5,,8.2,0.497,15.4,,0.246,True
208,Oral Roberts,33,25,8,0.758,5.22,-2.06,13.0,3.0,11,1,11,5,2552,2231,,,0.393,0.276,0.569,53.1,63.5,,5.3,0.533,17.2,,0.285,False
209,Oregon,27,14,13,0.519,6.45,6.67,6.0,12.0,9,5,3,7,1915,1921,,,0.406,0.345,0.549,51.9,53.4,,5.0,0.522,19.1,,0.266,False
210,Oregon State,32,17,15,0.531,2.92,4.01,8.0,10.0,12,2,2,11,2328,2363,,,0.389,0.279,0.538,47.9,53.0,,6.4,0.497,17.9,,0.281,False
211,Pacific,31,27,4,0.871,8.94,1.15,18.0,0.0,12,1,13,1,2258,2011,,,0.395,0.329,0.595,54.6,58.2,,5.3,0.56,18.3,,0.293,True
212,Penn State,30,7,23,0.233,-1.85,7.32,1.0,15.0,4,10,1,9,1903,2121,,,0.398,0.348,0.508,51.6,58.5,,3.8,0.465,20.3,,0.277,False
213,Pennsylvania,29,20,9,0.69,4.71,-1.98,13.0,1.0,12,1,8,7,1982,1788,,,0.405,0.356,0.526,53.2,61.4,,6.1,0.494,19.5,,0.267,True
214,Pepperdine,31,17,14,0.548,1.67,1.51,6.0,8.0,9,3,3,8,2324,2300,,,0.396,0.319,0.532,49.6,51.9,,6.1,0.501,16.8,,0.262,False
215,Pittsburgh,29,20,9,0.69,14.53,5.73,10.0,6.0,13,4,6,3,2097,1842,,,0.432,0.295,0.555,56.3,59.5,,7.5,0.527,18.2,,0.285,True
216,Portland,30,15,15,0.5,0.77,0.5,4.0,10.0,8,5,5,8,2069,2042,,,0.417,0.301,0.539,48.2,53.0,,5.7,0.501,18.3,,0.288,False
217,Portland State,28,19,9,0.679,-4.61,-8.19,11.0,3.0,13,2,6,7,2047,1921,,,0.517,0.304,0.571,51.1,66.5,,7.1,0.544,21.1,,0.334,False
218,Prairie View,28,5,23,0.179,-24.74,-9.88,5.0,13.0,2,9,3,13,1594,2010,,,0.33,0.281,0.436,43.7,39.8,,3.8,0.408,21.1,,0.192,False
219,Princeton,28,15,13,0.536,-0.86,-1.9,6.0,8.0,8,3,5,10,1576,1521,,,0.423,0.492,0.587,46.6,65.7,,7.9,0.547,21.9,,0.316,False
220,Providence,31,14,17,0.452,10.04,8.87,4.0,12.0,9,8,4,6,2308,2242,,,0.302,0.321,0.545,49.6,60.3,,10.1,0.516,18.1,,0.214,False
221,Purdue,28,7,21,0.25,5.93,11.08,3.0,13.0,6,9,0,10,1762,1906,,,0.338,0.296,0.5,50.2,56.1,,9.2,0.465,18.8,,0.23,False
222,Purdue Fort Wayne,29,7,22,0.241,-11.57,-1.77,,,6,5,0,16,1789,2046,65.6,93.3,0.326,0.365,0.5,49.3,53.1,9.2,9.5,0.472,20.3,32.9,0.21,False
223,Quinnipiac,27,10,17,0.37,-14.55,-7.47,6.0,12.0,7,5,3,12,2021,2131,,,0.353,0.376,0.545,48.9,57.7,,3.9,0.508,18.6,,0.258,False
224,Radford,28,12,16,0.429,-12.94,-7.81,7.0,9.0,7,5,4,10,1943,2011,,,0.338,0.297,0.514,48.2,46.3,,5.1,0.477,16.8,,0.239,False
225,Rhode Island,28,6,22,0.214,-5.7,0.52,4.0,12.0,5,9,1,12,1620,1794,,,0.344,0.311,0.455,53.1,52.6,,7.3,0.418,18.2,,0.223,False
226,Rice,31,19,12,0.613,6.21,3.07,12.0,6.0,13,3,5,8,2301,2170,,,0.364,0.236,0.556,50.9,58.1,,6.5,0.52,17.8,,0.264,False
227,Richmond,29,14,15,0.483,0.47,3.06,8.0,8.0,8,4,4,10,1934,2009,,,0.373,0.307,0.525,47.4,59.7,,7.1,0.5,17.9,,0.237,False
228,Rider,30,19,11,0.633,-1.92,-4.33,13.0,5.0,8,3,8,6,2248,2157,,,0.315,0.373,0.545,49.7,58.1,,4.9,0.508,14.9,,0.238,False
229,Robert Morris,29,14,15,0.483,-9.88,-7.13,11.0,7.0,7,6,6,9,2018,2035,,,0.361,0.357,0.547,47.2,52.5,,4.5,0.515,17.2,,0.252,False
230,Rutgers,29,10,19,0.345,3.32,8.75,2.0,14.0,7,8,2,10,1883,2026,,,0.304,0.323,0.496,46.9,56.5,,5.7,0.46,14.8,,0.215,False
231,Sacramento State,28,12,16,0.429,-11.33,-5.08,8.0,6.0,10,4,2,12,1934,2040,,,0.377,0.344,0.484,48.1,51.1,,8.5,0.443,17.4,,0.255,False
232,Sacred Heart,27,4,23,0.148,-16.74,-7.37,3.0,15.0,3,8,1,15,1756,2009,,,0.359,0.27,0.502,49.9,50.8,,4.6,0.474,21.8,,0.227,False
233,Saint Francis (PA),28,15,13,0.536,-9.55,-7.55,10.0,8.0,11,2,4,11,1947,1975,,,0.327,0.28,0.561,49.6,64.3,,4.3,0.528,18.7,,0.241,False
234,Saint Joseph's,36,24,12,0.667,7.77,3.31,14.0,2.0,12,1,7,7,2294,2110,,,0.44,0.419,0.536,52.1,67.9,,13.7,0.503,18.9,,0.29,False
235,Saint Louis,30,9,21,0.3,0.67,5.03,6.0,10.0,5,10,3,9,1693,1824,,,0.338,0.28,0.485,49.2,62.0,,3.5,0.45,18.5,,0.226,False
236,Saint Mary's (CA),34,25,9,0.735,6.68,2.4,11.0,3.0,15,1,9,4,2373,2178,,,0.42,0.369,0.544,53.0,47.9,,5.9,0.501,19.7,,0.304,True
237,Saint Peter's,28,15,13,0.536,-2.94,-4.26,10.0,8.0,9,2,5,10,2200,2163,,,0.354,0.354,0.519,48.4,52.4,,4.3,0.484,15.1,,0.245,False
238,Sam Houston,30,18,12,0.6,-2.14,-3.87,11.0,5.0,12,2,5,8,2210,2018,,,0.425,0.303,0.536,52.1,68.3,,8.7,0.511,20.2,,0.266,False
239,Samford,28,15,13,0.536,-5.0,-5.42,10.0,6.0,10,3,4,10,1804,1740,57.6,110.0,0.356,0.482,0.63,45.0,58.8,12.5,3.0,0.604,19.4,21.2,0.266,False
240,San Diego,29,16,13,0.552,2.87,2.24,7.0,7.0,11,3,4,8,2222,2130,,,0.383,0.318,0.576,51.5,60.4,,4.0,0.537,20.3,,0.288,False
241,San Diego State,29,11,18,0.379,1.05,5.61,4.0,10.0,7,9,3,8,1989,2062,,,0.386,0.304,0.516,48.2,49.7,,5.4,0.477,17.5,,0.268,False
242,San Francisco,31,17,14,0.548,2.29,3.32,6.0,8.0,12,4,4,9,2138,2136,,,0.328,0.353,0.499,47.8,48.1,,4.2,0.464,16.0,,0.226,False
243,San Jose State,29,6,23,0.207,-7.7,2.41,3.0,15.0,5,9,1,13,1769,2062,,,0.237,0.327,0.49,45.5,54.8,,2.7,0.459,17.6,,0.172,False
244,Santa Clara,31,15,16,0.484,2.57,2.17,7.0,7.0,8,7,4,9,2308,2283,,,0.379,0.333,0.52,50.6,56.9,,3.6,0.477,16.0,,0.273,False
245,Savannah State,28,0,28,0.0,-31.18,-7.93,,,0,12,0,15,1623,2274,73.9,78.4,0.355,0.288,0.421,46.2,37.1,9.4,8.1,0.389,22.1,34.8,0.205,False
246,Seton Hall,28,12,16,0.429,5.01,6.04,4.0,12.0,9,7,3,8,1756,1785,,,0.302,0.266,0.485,52.1,55.2,,6.6,0.447,17.8,,0.215,False
247,Siena,30,6,24,0.2,-11.41,-2.47,4.0,14.0,3,10,3,10,1922,2190,,,0.34,0.353,0.469,49.6,53.8,,3.8,0.426,18.3,,0.238,False
248,South Alabama,28,10,18,0.357,-5.92,0.04,6.0,9.0,7,7,3,10,1744,1849,,,0.412,0.42,0.521,47.7,52.9,,5.6,0.49,21.1,,0.266,False
249,South Carolina,33,20,13,0.606,11.82,7.85,7.0,9.0,16,3,1,9,2263,2132,,,0.349,0.261,0.527,49.9,51.4,,7.8,0.507,16.2,,0.214,False
250,South Carolina State,31,19,12,0.613,-5.03,-10.93,11.0,7.0,6,3,9,6,2086,1903,,,0.439,0.286,0.538,54.2,48.6,,4.0,0.497,21.5,,0.308,False
251,South Florida,30,14,16,0.467,2.78,2.03,5.0,11.0,8,5,2,10,2029,1996,,,0.417,0.304,0.535,49.9,55.9,,6.6,0.496,19.5,,0.291,False
252,Southeast Missouri State,29,15,14,0.517,-3.02,-3.78,9.0,7.0,10,4,5,9,2042,1972,,,0.337,0.321,0.556,48.4,56.6,,7.5,0.528,17.1,,0.235,False
253,Southeastern Louisiana,33,24,9,0.727,-0.87,-5.23,13.0,3.0,13,1,8,6,2085,1842,,,0.402,0.227,0.527,50.2,50.5,,7.9,0.498,18.9,,0.26,True
254,Southern,29,14,15,0.483,-15.53,-13.39,10.0,8.0,11,2,2,12,1877,1909,,,0.374,0.292,0.481,51.1,52.3,,5.6,0.449,21.0,,0.235,False
255,Southern California,29,12,17,0.414,4.49,6.87,5.0,13.0,7,7,2,10,2159,2228,,,0.293,0.353,0.526,50.3,54.0,,4.6,0.512,18.9,,0.175,False
256,Southern Illinois,35,27,8,0.771,11.54,5.13,15.0,3.0,15,0,8,6,2365,2123,,,0.27,0.283,0.536,50.3,53.4,,5.8,0.503,16.9,,0.202,True
257,Southern Methodist,28,14,14,0.5,3.59,2.11,9.0,9.0,10,4,4,9,1946,1891,,,0.352,0.211,0.524,50.8,52.4,,6.5,0.488,17.6,,0.246,False
258,Southern Mississippi,28,11,17,0.393,-4.81,1.51,2.0,14.0,7,6,1,9,1897,1981,,,0.402,0.279,0.528,50.5,50.5,,2.4,0.482,17.4,,0.294,False
259,Southern Utah,28,13,15,0.464,-9.34,-4.07,6.0,10.0,10,3,3,11,1954,2047,,,0.296,0.338,0.541,46.0,62.4,,4.0,0.522,17.5,,0.189,False
260,St. Bonaventure,28,2,26,0.071,-15.69,0.38,1.0,15.0,1,11,0,12,1718,2168,,,0.313,0.3,0.469,46.6,55.1,,2.7,0.436,18.9,,0.204,False
261,St. Francis (NY),28,13,15,0.464,-8.77,-8.66,9.0,9.0,8,4,5,11,1961,1964,,,0.362,0.378,0.539,45.5,56.4,,7.5,0.517,18.7,,0.23,False
262,St. John's (NY),27,9,18,0.333,4.98,7.42,3.0,13.0,9,7,0,11,1738,1804,,,0.327,0.238,0.5,51.3,51.2,,7.5,0.467,20.2,,0.219,False
263,Stanford,31,18,13,0.581,9.09,8.12,11.0,7.0,10,2,5,5,2173,2134,,,0.382,0.204,0.517,50.4,48.2,,4.8,0.47,16.9,,0.282,True
264,Stephen F. Austin,27,12,15,0.444,-10.15,-7.54,6.0,10.0,8,5,3,9,1751,1676,,,0.362,0.238,0.52,53.4,49.9,,3.3,0.48,19.4,,0.258,False
265,Stetson,27,10,17,0.37,-12.96,-6.23,8.0,12.0,6,5,4,12,1791,1954,,,0.382,0.257,0.507,50.5,45.2,,3.2,0.464,19.2,,0.27,False
266,Stony Brook,29,12,17,0.414,-8.59,-4.66,6.0,12.0,8,5,3,11,1793,1907,,,0.354,0.295,0.495,49.7,49.3,,4.5,0.454,18.2,,0.25,False
267,Syracuse,34,27,7,0.794,15.95,6.83,11.0,5.0,16,2,6,3,2548,2197,,,0.383,0.255,0.551,52.8,55.5,,8.1,0.524,16.7,,0.256,True
268,TCU,35,21,14,0.6,5.39,3.51,8.0,8.0,14,3,5,10,2463,2385,,,0.433,0.393,0.507,49.1,55.0,,3.3,0.483,17.1,,0.257,False
269,Temple,30,16,14,0.533,6.68,4.31,11.0,5.0,8,5,6,7,1914,1843,,,0.351,0.389,0.479,50.0,44.0,,6.0,0.442,12.1,,0.233,False
270,Tennessee,31,14,17,0.452,8.47,8.38,6.0,10.0,10,6,2,8,2138,2135,,,0.338,0.345,0.549,49.6,54.9,,5.8,0.521,18.2,,0.233,False
271,Tennessee State,31,14,17,0.452,-4.5,-1.25,9.0,7.0,10,2,2,15,2337,2420,,,0.324,0.346,0.538,50.0,55.8,,7.6,0.509,18.5,,0.223,False
272,Tennessee Tech,29,18,11,0.621,-2.85,-5.01,12.0,4.0,13,0,4,9,2150,1996,,,0.402,0.31,0.555,53.7,55.0,,6.5,0.517,20.3,,0.287,False
273,Tennessee-Martin,27,6,21,0.222,-15.3,-3.38,3.0,13.0,3,7,3,11,1814,2066,,,0.4,0.266,0.495,48.2,47.3,,4.7,0.455,18.7,,0.268,False
274,Texas,31,20,11,0.645,15.49,7.56,9.0,7.0,14,2,4,6,2384,2124,,,0.408,0.35,0.558,53.4,49.8,,7.1,0.524,16.9,,0.285,True
275,Texas A&M,31,21,10,0.677,13.15,5.18,8.0,8.0,17,3,4,6,2282,1970,,,0.469,0.309,0.578,52.8,64.6,,6.7,0.547,18.0,,0.32,False
276,Texas A&M-Corpus Christi,28,20,8,0.714,-0.08,-5.48,,,12,2,8,6,2102,1818,69.0,108.8,0.344,0.27,0.582,54.3,66.9,10.2,13.2,0.548,20.2,38.1,0.258,False
277,Texas Southern,26,11,15,0.423,-16.79,-13.23,9.0,9.0,7,5,4,10,1711,1785,,,0.449,0.294,0.497,52.5,52.2,,5.2,0.456,20.5,,0.295,False
278,Texas State,28,14,14,0.5,-9.75,-5.53,8.0,8.0,10,3,4,11,1914,1936,,,0.383,0.33,0.544,49.5,50.6,,3.7,0.507,19.2,,0.271,False
279,Texas Tech,33,22,11,0.667,16.23,9.11,10.0,6.0,13,2,5,5,2535,2287,,,0.356,0.187,0.554,49.6,59.3,,6.3,0.513,15.6,,0.269,True
280,Texas-Rio Grande Valley,28,12,16,0.429,-9.21,-1.61,,,11,3,1,13,1915,2009,69.7,98.1,0.432,0.379,0.522,52.4,55.5,9.2,6.6,0.478,20.5,37.0,0.303,False
281,The Citadel,28,12,16,0.429,-13.98,-6.65,4.0,12.0,8,6,4,9,1868,1953,,,0.396,0.356,0.498,50.4,45.2,,7.1,0.464,20.8,,0.256,False
282,Toledo,29,16,13,0.552,4.89,3.25,11.0,7.0,11,1,3,10,2055,1990,,,0.341,0.348,0.544,47.2,56.3,,5.3,0.512,17.8,,0.24,False
283,Towson,29,5,24,0.172,-11.43,-3.43,2.0,16.0,3,10,1,13,1803,2035,,,0.359,0.36,0.485,48.9,60.6,,5.6,0.45,18.5,,0.236,False
284,Troy,30,12,18,0.4,-10.8,-6.42,10.0,10.0,6,5,5,9,2244,2324,,,0.247,0.499,0.543,42.4,59.3,,4.9,0.523,15.7,,0.168,False
285,Tulane,28,10,18,0.357,-6.79,0.55,4.0,12.0,8,5,1,10,1864,2039,,,0.318,0.339,0.519,50.4,63.5,,6.8,0.483,21.1,,0.229,False
286,Tulsa,29,9,20,0.31,0.76,1.65,5.0,13.0,8,8,1,10,2070,2096,,,0.339,0.277,0.526,48.5,54.3,,10.0,0.494,18.2,,0.234,False
287,UAB,33,22,11,0.667,10.41,4.77,10.0,6.0,11,3,7,5,2557,2371,,,0.389,0.313,0.541,46.6,57.3,,5.4,0.505,15.8,,0.271,True
288,UC Davis,28,11,17,0.393,,,,,4,7,4,6,1903,2011,65.5,101.5,0.334,0.4,0.555,45.8,54.4,9.0,3.3,0.518,18.9,25.6,0.249,False
289,UC Irvine,29,16,13,0.552,-2.81,-1.81,8.0,10.0,9,4,6,8,1991,1962,,,0.358,0.296,0.545,50.9,61.3,,4.6,0.513,17.7,,0.251,False
290,UC Riverside,28,9,19,0.321,-8.52,-1.28,4.0,14.0,7,7,1,12,1745,1876,,,0.363,0.351,0.508,49.3,63.9,,3.8,0.47,19.9,,0.251,False
291,UC Santa Barbara,29,11,18,0.379,-4.14,-0.4,7.0,11.0,8,4,2,13,1718,1823,,,0.357,0.369,0.501,46.7,51.7,,5.9,0.469,17.5,,0.234,False
292,UCF,33,24,9,0.727,-4.91,-7.78,13.0,7.0,12,3,8,5,2304,2152,,,0.382,0.446,0.573,54.2,65.3,,8.2,0.544,19.8,,0.266,True
293,UCLA,29,18,11,0.621,9.15,7.08,11.0,7.0,12,3,6,5,2138,2078,,,0.383,0.325,0.547,52.9,55.7,,4.3,0.508,19.2,,0.276,True
294,UNC Asheville,28,11,17,0.393,-11.02,-4.37,8.0,8.0,8,5,3,12,1994,2118,,,0.35,0.348,0.519,49.1,60.1,,7.2,0.486,18.9,,0.239,False
295,UNC Greensboro,30,18,12,0.6,-7.22,-2.96,9.0,7.0,11,2,4,10,2170,2186,,,0.405,0.253,0.525,47.8,45.4,,9.2,0.486,20.2,,0.28,False
296,UNC Wilmington,29,19,10,0.655,-1.55,-3.13,13.0,5.0,11,2,7,8,1886,1840,,,0.335,0.344,0.508,50.8,56.9,,2.6,0.469,15.5,,0.239,False
297,UT Arlington,28,13,15,0.464,-9.38,-4.25,7.0,9.0,9,5,4,10,1973,2053,,,0.464,0.324,0.561,50.5,54.6,,5.6,0.524,23.2,,0.323,False
298,Utah,35,29,6,0.829,14.0,4.53,13.0,1.0,16,0,7,3,2379,2005,,,0.472,0.291,0.597,59.1,61.6,,5.3,0.562,20.2,,0.338,True
299,Utah State,32,24,8,0.75,12.75,-1.48,13.0,5.0,14,1,6,5,2315,1848,,,0.382,0.292,0.604,55.4,64.5,,5.3,0.582,17.1,,0.264,True
300,Utah Valley,28,16,12,0.571,,,,,12,1,4,11,1900,1842,64.8,104.2,0.327,0.317,0.522,48.3,49.6,9.9,8.9,0.485,14.9,32.1,0.235,False
