Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
Harvard,Ivy,21-7,111.50342833854742,52,102.96923183038264,161,0.7141628582648909,87,21,7,12,2,12-2,0.5006817810429095,0.5504240801312626,0.4210652478371032,0.5006817810429095,0.5504240801312626,0.4210652478371032,0.8242265009631525,0.7544408743948323,104.10547450155087,103.57449648832996,104.10547450155087,103.57449648832996,112.44858721655342,102.5425883152968,97.04718726743562,92.39922877933064,0.6374711561678277,4,0.1000971806113428,1024.0,897.0,892.1374999999998,1.1478051309355344,1.0054503930167715,0,0.8571428571428571,0.2680679992984144,48,15,63.14370013930403
Marshall,CUSA,20-12,109.57797239433376,68,101.21124439400108,126,0.7136964006981912,88,20,12,9,7,9-7,0.5511341825307743,0.4395287493179449,0.6373338178283835,0.5511341825307743,0.4395287493179449,0.6373338178283835,0.8149423833075211,0.8353030065092211,104.57970725200389,102.3260782869272,104.57970725200389,102.3260782869272,110.56092130525556,100.64620222116255,112.6844477355306,102.42620788641024,0.7498216247021632,5,0.0043200058213064,1136.0,1087.0,1052.475,1.079360554882539,1.032803629539894,0,0.5625,-2.8297812929313584,88,154,66.29042682452683
Memphis,CUSA,25-10,104.7754553892222,134,97.28659696115324,60,0.7011584856232155,89,25,10,10,6,10-6,0.5784640817580018,0.4689743471697696,0.6393223110851227,0.5784640817580018,0.4689743471697696,0.6393223110851227,0.799854635919761,0.8335548673656558,105.4357965929787,102.00895595498736,105.4357965929787,102.00895595498736,99.55964375416616,94.72112650780852,104.384437706633,96.98153752088008,0.6997147107059324,6,0.1239317799279391,1043.0,1054.0,1074.9499999999998,0.9702776873342948,0.9805107214289038,0,0.625,0.0735346039069665,51,5,67.67666424949184
Arkansas,SEC,18-13,107.67582110781154,90,100.01816805193276,108,0.7002296932275589,90,18,13,7,9,7-9,0.5450750698886925,0.3599916306278286,0.6893034361590433,0.5450750698886925,0.3599916306278286,0.6893034361590433,0.7882781814587044,0.8720929688020169,103.08561877903452,100.83103187648156,103.08561877903452,100.83103187648156,107.60446197543315,101.2366068581992,107.55060592390718,100.65240339470888,0.6818566285737996,5,-0.0179980523727509,1067.0,1113.0,1050.9625,1.015259821354235,1.0590292232120555,0,0.4375,-4.216868296165226,104,213,65.88960004126056
Tulsa,CUSA,19-13,107.1983447938808,101,99.9313485666608,105,0.6915274062458416,91,19,13,11,5,11-5,0.588936059898208,0.5689105894946273,0.5971355674658256,0.588936059898208,0.5689105894946273,0.5971355674658256,0.8251338897016518,0.8334849028850273,105.35730176866969,101.60609164622004,105.35730176866969,101.60609164622004,105.88309517345292,96.92095891324502,120.32967988982496,109.05219948487589,0.7561523868005008,3,0.001540340674272,1094.0,1039.0,1052.6625,1.0392694714592758,0.9870210062579412,0,0.6875,-4.891071236440934,120,164,65.7376513566373
Drexel,CAA,21-10,99.13350426335846,247,92.42686913764524,15,0.6911651288232468,92,21,10,11,7,11-7,0.514986038075016,0.5016107938538613,0.5212157980569653,0.514986038075016,0.5016107938538613,0.5212157980569653,0.8288901586309486,0.7983203897185553,105.743388744659,104.69316897200176,105.743388744659,104.69316897200176,94.83358156550884,90.97283901142092,92.29167873267232,87.63958440620456,0.6444643353956675,4,0.0461000749829393,1073.0,1060.0,1117.425,0.9602434167841244,0.9486095263664228,0,0.6111111111111112,-2.6346919659679324,85,72,62.81504732487332
Portland,WCC,20-12,111.2084396935184,55,103.71650607785789,187,0.6904165692090766,93,20,12,7,7,7-7,0.5489653934738096,0.5503415225368816,0.5517430470399114,0.5489653934738096,0.5503415225368816,0.5517430470399114,0.8229773001240465,0.8266693239867868,104.78742763875528,102.09619073355928,104.78742763875528,102.09619073355928,107.76533304768748,101.9404701147622,120.72925750784404,121.401362118297,0.484044565273191,5,0.0142324831259313,978.0,956.0,916.0625000000002,1.067612744763594,1.04359691614928,0,0.5,-3.3420264045824606,93,129,63.13132244015523
N.C. State,ACC,15-16,109.5481338480214,70,102.4102888144747,149,0.6845655999144081,94,15,16,5,11,5-11,0.6468713032925726,0.4731540403706696,0.7865962825311406,0.6468713032925726,0.4731540403706696,0.7865962825311406,0.6874310273094969,0.7927837032258801,106.9763830378591,99.13426744698148,106.9763830378591,99.13426744698148,111.64944509574198,104.05190444587608,115.00073653773714,108.50492815722718,0.6611994197767875,15,0.014181574486371,1103.0,1180.0,1068.6374999999998,1.032155431565896,1.104209799861974,0,0.3125,0.0,57,130,65.89218164251962
Boise St.,WAC,21-13,107.28345288861736,97,100.508549632987,117,0.6792143757465069,95,21,13,10,6,10-6,0.5165719082285616,0.4458941914316066,0.5395963350791759,0.5165719082285616,0.4458941914316066,0.5395963350791759,0.8368125402021368,0.8547455622613924,103.01534213441332,102.14380793508084,103.01534213441332,102.14380793508084,103.9334502631526,100.14030231345706,107.6042398731387,111.05194696202464,0.4103091873074322,4,-0.0034230752489272,1143.0,1111.0,1112.65,1.0272772210488474,0.9985170538803758,0,0.625,-4.822896207391574,118,173,66.87864072432221
Indiana St.,MVC,19-14,103.52540203936108,165,97.2836108110582,59,0.6715369066498306,96,19,14,12,6,12-6,0.5932381245746211,0.5526247657590725,0.5819708120647142,0.5932381245746211,0.5526247657590725,0.5819708120647142,0.7893298107016616,0.7857410544765799,106.33426413878432,101.73831221173045,106.33426413878432,101.73831221173045,105.54532068928596,95.76813701482604,104.18569067416276,96.18641536544789,0.7147764502158749,6,0.0325406285642468,1227.0,1170.0,1190.5625,1.030605281117119,0.982728752165468,0,0.6666666666666666,-4.0951051491017285,103,98,64.67845829305763
Long Beach St.,BW,20-12,106.2883988385424,107,99.8815041366596,101,0.6714992138251819,97,20,12,14,2,14-2,0.5428463155375591,0.7554918120502901,0.3930674299161001,0.5428463155375591,0.7554918120502901,0.3930674299161001,0.8000563181977243,0.63611417290231,104.33116086787604,101.75199547398611,104.33116086787604,101.75199547398611,105.1702688580366,97.05895552179388,114.50172328027304,112.34647384275168,0.5544151283967824,7,0.0444908518106668,1200.0,1053.0,1108.1375000000005,1.082898106056333,0.9502430880644324,0,0.875,-2.9504486159429835,89,75,68.38490500917759
Northern Iowa,MVC,19-14,108.71328266509674,80,102.17478897112656,143,0.6711373688308064,98,19,14,10,8,10-8,0.5758352473120755,0.5659193085738209,0.582014464201364,0.5758352473120755,0.5659193085738209,0.582014464201364,0.8143569356397894,0.7924203204462206,104.56394576764151,101.49976417730726,104.56394576764151,101.49976417730726,108.6952137565348,103.57369657722552,116.20023606748975,110.91288100032564,0.6307773608894697,3,0.0061115450915109,1148.0,1134.0,1077.325,1.0656023019980043,1.0526071519736384,0,0.5555555555555556,-4.554780505749264,113,149,58.956707351402
Georgia Tech,ACC,13-18,101.12337428244425,212,95.08884767278288,36,0.6698685224270415,99,13,18,5,11,5-11,0.6348537587321559,0.4658649538358556,0.7680555769668121,0.6348537587321559,0.4658649538358556,0.7680555769668121,0.7306559804680324,0.8372951521811542,106.39456363177062,99.6429507099543,106.39456363177062,99.6429507099543,102.840044992111,95.26275878243489,117.1601769025828,111.1158520635444,0.647744512707138,11,-0.0672798733726466,1074.0,1102.0,1103.1625,0.973564638029302,0.9989462114602335,0,0.3125,-6.957935558808057,155,303,68.05849385236422
Bucknell,Pat,25-9,104.28215510304096,146,98.06022526593034,69,0.6698400795075508,100,25,9,13,1,13-1,0.4245538101639057,0.5115245203327705,0.3221037340674449,0.4245538101639057,0.5115245203327705,0.3221037340674449,0.8609908087779856,0.7986650334975538,102.84054460697504,105.49044114104542,102.84054460697504,105.49044114104542,105.24522101348975,97.1898485267316,103.47169951115016,98.69018103125188,0.6327647000641387,5,0.0513611608283159,1024.0,881.0,940.8875,1.0883341525952892,0.9363499887074704,0,0.9285714285714286,-2.105743035170475,81,64,64.55419180771294
South Dakota St.,Sum,17-12,115.62928629237452,19,109.08437438590704,288,0.6615205057486385,101,17,12,10,8,10-8,0.4361705159769575,0.4440693702649068,0.4105107722573987,0.4361705159769575,0.4440693702649068,0.4105107722573987,0.875739275599053,0.8577347417767618,102.78482285690374,106.0182749927766,102.78482285690374,106.0182749927766,115.85596787039468,109.30448325379116,117.55959601798048,110.17582837814312,0.6783022556046666,2,-0.0897122249625853,1500.0,1356.0,1239.7875000000004,1.2098847584767547,1.0937358216629862,0,0.5555555555555556,-6.700020116013372,149,326,67.30473536858719
Dayton,A10,22-14,104.07787097511046,153,98.2103773750952,75,0.6609019434991238,102,22,14,7,9,7-9,0.5966122818916302,0.5354988334789236,0.6239423054242199,0.5966122818916302,0.5354988334789236,0.6239423054242199,0.7928717504039045,0.8103462401277952,104.49812039407163,100.283460412514,104.49812039407163,100.283460412514,100.69422128700695,96.587297564695,105.28944110000782,100.9572738377401,0.6184987519315942,7,0.0749879763825561,1035.0,1047.0,1058.725,0.9775909702708449,0.988925358331956,0,0.4375,-3.141873567015353,90,32,64.83461056282728
Mississippi St.,SEC,17-14,108.58044616369938,82,102.5688797207442,155,0.6581369506286361,103,17,14,9,7,9-7,0.583367006384793,0.4413244566359764,0.6898443840704693,0.583367006384793,0.4413244566359764,0.6898443840704693,0.7824603640472306,0.8766981243080021,105.02197304049596,100.7940915608219,105.02197304049596,100.7940915608219,107.65665161770936,98.22711311565436,122.24937910655026,117.2196380969204,0.6184930051446804,8,0.0036825473567738,1118.0,1121.0,1098.2000000000005,1.0180295028228008,1.02076124567474,0,0.5625,-4.858296495449473,119,156,66.36207652957205
Fairfield,MAAC,25-8,98.30075600658236,254,92.91303587471208,19,0.6566113160652924,104,25,8,15,3,15-3,0.4194841383491283,0.397200332853768,0.4122865311340974,0.4194841383491283,0.397200332853768,0.4122865311340974,0.8857256145470224,0.8818861453840547,100.47311783322188,104.09009085898008,100.47311783322188,104.09009085898008,99.97935774708304,91.61008411015312,81.52880166774192,89.58849024041953,0.2527288794198047,1,0.0636857999774871,1216.0,1066.0,1199.9499999999998,1.0133755573148884,0.888370348764532,0,0.8333333333333334,-2.104397968745846,80,42,64.42507467658643
East Tennessee St.,ASun,23-12,104.26452125390598,148,98.6193100878264,80,0.6547843549429069,105,23,12,16,4,16-4,0.4594909532904612,0.6638835938106424,0.358706627603453,0.4594909532904612,0.6638835938106424,0.358706627603453,0.8532077546487724,0.7141870407352165,102.990722690792,104.24685542528432,102.990722690792,104.24685542528432,106.91305972243802,99.06238922219252,103.68124356714232,97.27887608880292,0.675463840210861,2,0.0092462011794589,1437.0,1264.0,1318.1375,1.090174583455823,0.9589287915714408,0,0.8,-4.252020817717557,105,143,64.06759988247144
Kent St.,MAC,24-12,106.20923455058382,109,100.668095633914,120,0.6493525668426546,106,24,12,12,4,12-4,0.5219323821091524,0.5471513456257008,0.4366965915775241,0.5219323821091524,0.5471513456257008,0.4366965915775241,0.8293606748931419,0.801164923177607,103.48396592714336,102.65024264791238,103.48396592714336,102.65024264791238,105.36134714616554,100.30909460122024,106.26734864062468,100.7647252846837,0.6482719251026157,4,0.0768949461117257,1166.0,1078.0,1100.4125,1.0596026490066226,0.9796326377608398,0,0.75,-3.962661329252712,101,31,65.9136045392943
Valparaiso,Horz,21-12,105.69129297642988,114,100.22492126725687,115,0.6481038583788056,107,21,12,12,6,12-6,0.5595631440967337,0.5409196826026427,0.5711376737118943,0.5595631440967337,0.5409196826026427,0.5711376737118943,0.8159951873386618,0.781214598560476,105.5426402531561,102.53036303131408,105.5426402531561,102.53036303131408,103.18257358189632,96.66282310249336,113.98290074979462,114.00016916468122,0.499564470463915,4,0.0725507921241497,1265.0,1201.0,1227.9499999999998,1.0301722382833178,0.978052852314834,0,0.6666666666666666,-2.763463886842807,87,36,65.35488412631226
Stanford,P10,15-16,104.33967545419812,142,98.96807220155426,87,0.6474446116859537,108,15,16,7,11,7-11,0.6279844624559162,0.4269474485851023,0.7681496389113709,0.6279844624559162,0.4269474485851023,0.7681496389113709,0.7549771436339962,0.868188756328061,105.95305297552086,100.26593553648594,105.95305297552086,100.26593553648594,104.29779108141808,96.2442693844298,108.69935601921895,103.40018011879206,0.6398608866706088,8,-0.0043807451298631,1182.0,1221.0,1189.8249999999998,0.993423402601223,1.0262013321286745,0,0.3888888888888889,-5.742990919947306,133,174,63.97625146880172
UCF,CUSA,20-12,105.0387928928518,124,99.71633712077316,98,0.645199161894666,109,20,12,6,10,6-10,0.556798133604384,0.4279075934036112,0.6457614304168348,0.556798133604384,0.4279075934036112,0.6457614304168348,0.8326983540660361,0.8804899037842975,104.70587431963337,102.33696952650082,104.70587431963337,102.33696952650082,102.77254979561786,103.37491474674133,130.43233443903455,108.63889850529596,0.8911447797088156,3,0.0486081223003334,1010.0,1078.0,1009.925,1.0000742629403174,1.067405995494715,0,0.375,-4.032788795754885,102,68,64.4640828516577
Morehead St.,OVC,22-10,105.08316362416608,121,99.83676875141803,99,0.6431307572213208,110,22,10,13,5,13-5,0.4435391595862692,0.5467809920342268,0.336398372414721,0.4435391595862692,0.5467809920342268,0.336398372414721,0.8446168785042001,0.751011320079441,102.65890192628864,104.45396457764916,102.65890192628864,104.45396457764916,102.37493572792802,98.422299252228,94.3461632720351,88.13423797834366,0.6863821868771749,4,0.0423850139535111,1263.0,1127.0,1194.6125000000002,1.0572465966997664,0.9434021492324915,0,0.7222222222222222,-3.4258301988124717,94,81,63.0507858149099
South Florida,BE,10-23,104.2963317864005,143,99.22031856053856,91,0.6396335033451364,111,10,23,3,15,3-15,0.7076527313758386,0.5526247813995113,0.8006280457307425,0.7076527313758386,0.5526247813995113,0.8006280457307425,0.6832119043360548,0.820449061349322,109.28321881740428,99.07324387121118,109.28321881740428,99.07324387121118,104.744475565221,99.38937097403831,110.08102564863194,104.31410080409744,0.6499493673889049,13,-0.0885054814899501,1115.0,1251.0,1142.9375,0.9755564061901898,1.0945480395909664,0,0.1666666666666666,-9.325109638325369,197,323,61.23427362973834
Wright St.,Horz,17-14,105.19293413004874,119,100.18946367917133,112,0.6365521832194482,112,17,14,10,8,10-8,0.5588974378563851,0.5297743613659109,0.5723962647640176,0.5588974378563851,0.5297743613659109,0.5723962647640176,0.8249928477807612,0.8208177341603602,104.78400557320904,102.4643830619744,104.78400557320904,102.4643830619744,104.89761741353884,100.6726696094556,113.02738600886563,104.43532415572078,0.7128394942494825,3,-0.0092489969027671,1167.0,1143.0,1119.0125,1.0428837926296624,1.0214363110331657,0,0.5555555555555556,-6.254998978049697,137,188,61.23253487197874
Providence,BE,15-17,108.58279325498935,81,103.5031963766684,180,0.6343606720441715,113,15,17,4,14,4-14,0.645614579058742,0.3953505551044073,0.814020539676782,0.645614579058742,0.3953505551044073,0.814020539676782,0.7169122061868133,0.9099561515784428,107.1253724089205,99.7341361187724,107.1253724089205,99.7341361187724,108.24191714040454,102.82130894339758,116.32085781320178,112.08758502103863,0.6049959763089732,14,0.0098940544824734,1304.0,1438.0,1294.6625,1.0072123043650374,1.1107141822675797,0,0.2222222222222222,-5.242111701041453,124,141,71.06429780156881
Arizona St.,P10,12-19,104.88075742522904,132,100.38129360096134,116,0.6234585585996396,114,12,19,4,14,4-14,0.6882152860928719,0.5602483866786382,0.7707614969763152,0.6882152860928719,0.5602483866786382,0.7707614969763152,0.7290516413566259,0.8146220419178084,107.67440725571514,99.4645014727042,107.67440725571514,99.4645014727042,104.15269789531288,100.94218395521222,108.03187810433872,109.87825247889911,0.4514321300530339,9,-0.0254397839829649,1132.0,1253.0,1155.1375,0.9799699170012228,1.0847193515923428,0,0.2222222222222222,-7.597193468347439,167,232,62.31515266503649
Montana,BSky,19-11,101.27861770981426,209,97.0400278929398,55,0.6204939268344664,115,19,11,12,4,12-4,0.4563383772624234,0.5672909500775069,0.3472279621638959,0.4563383772624234,0.5672909500775069,0.3472279621638959,0.8774328708788455,0.8194796913291934,103.1913101253022,105.18896271145114,103.1913101253022,105.18896271145114,101.96097802225128,97.93255471912822,108.48409590006062,77.63940168794505,0.979103958357892,1,0.0043515555779181,1078.0,971.0,1009.5625000000002,1.0677892651519838,0.9618027610970096,0,0.75,-4.776383049600237,116,153,62.344087559133314
Santa Clara,WCC,22-14,107.7633325753489,89,103.33444814433643,173,0.6183655544990673,116,22,14,8,6,8-6,0.5366976915873454,0.4748917718548954,0.5618485257664648,0.5366976915873454,0.4748917718548954,0.5618485257664648,0.8249453760001801,0.8560803476022083,105.09129283004678,103.36560123254576,105.09129283004678,103.36560123254576,103.82814596925878,100.55241223208624,117.19460772152244,113.07216945254896,0.6015218560087503,6,0.053118630947045,984.0,979.0,950.525,1.0352173798690196,1.029957128955051,0,0.5714285714285714,-6.530769335830142,143,61,66.94769031123371
Rhode Island,A10,20-14,103.08728905198096,172,98.88487334542673,85,0.6174238224412846,117,20,14,9,7,9-7,0.5539140520431012,0.5344998421484792,0.5565998754272455,0.5539140520431012,0.5344998421484792,0.5565998754272455,0.8065441321644603,0.7969505561637104,104.87479216998956,102.0829035979715,104.87479216998956,102.0829035979715,100.04631584107145,98.24984116873782,107.88832058733732,99.07515524680194,0.7271094168866997,6,0.046792692390996,1058.0,1052.0,1068.175,0.9904744072834508,0.9848573501532988,0,0.5625,-4.449830899201002,108,70,66.09219371708976
Texas Tech,B12,13-19,107.57324179993252,92,103.20128375760436,169,0.6170728639019365,118,13,19,5,11,5-11,0.6261289446082294,0.4472320296102888,0.7803249188182699,0.6261289446082294,0.4472320296102888,0.7803249188182699,0.738725935093109,0.8492793854444087,106.61877149681604,100.60650383350487,106.61877149681604,100.60650383350487,106.81716190699312,102.47803742178256,114.01217260872244,118.56790541266676,0.3892235626108075,10,-0.0576101520508477,1113.0,1219.0,1111.5124999999998,1.0013382665512085,1.0967038157465618,0,0.3125,-7.974355125554377,171,288,69.20435614944296
Buffalo,MAC,19-14,103.52101451630264,166,99.462367864704,96,0.6130012739406603,119,19,14,8,8,8-8,0.467591814299556,0.4569827445315359,0.4417084901076223,0.467591814299556,0.4569827445315359,0.4417084901076223,0.8702753530126845,0.871989931269408,102.36251713407542,103.85701002261916,102.36251713407542,103.85701002261916,104.15257975751076,101.76814686727477,190.52497314289013,176.59463296058237,0.7054014291387367,1,-0.032645602735906,1114.0,1046.0,1055.775,1.0551490611162415,0.9907413984987332,0,0.5,-7.711707982957564,169,251,65.2841751010521
Saint Louis,A10,11-19,99.339749630528,240,95.5338738305212,45,0.6104600455269052,120,11,19,6,10,6-10,0.5964438451051615,0.5620778919422353,0.6185118423880681,0.5964438451051615,0.5620778919422353,0.6185118423880681,0.7827736559244494,0.7955633909979503,106.12702237048455,101.8617323050502,106.12702237048455,101.8617323050502,97.6924244242838,92.68391848298748,93.95097231489282,94.40413840588148,0.4861695000711614,5,-0.1305120586402491,972.0,979.0,1025.0625,0.9482348637278216,0.955063715627096,0,0.375,-10.113424234682622,211,339,63.225756768291575
Akron,MAC,22-13,102.90988285923008,177,99.169321331117,90,0.6048672486926494,121,22,13,9,7,9-7,0.4840852944315524,0.5202972180820817,0.4324683659892643,0.4840852944315524,0.5202972180820817,0.4324683659892643,0.8561931941898225,0.8234076683406336,103.0525390735507,103.64237273245222,103.0525390735507,103.64237273245222,102.94008230902698,100.8280306335176,87.68835950420139,93.58261700572938,0.32122712522611,3,0.0291475879621508,1107.0,1042.0,1057.6,1.046709531013616,0.985249621785174,0,0.5625,-5.485737565527126,127,104,65.68862620937323
Oral Roberts,Sum,19-16,110.1576474689223,64,106.1624472130008,236,0.6046393199125707,122,19,16,13,5,13-5,0.5195610093633986,0.6268068945472489,0.4167038225091497,0.5195610093633986,0.6268068945472489,0.4167038225091497,0.8393350421005936,0.7801006834477596,105.39052192384264,105.03985170687092,105.39052192384264,105.03985170687092,109.56598968238764,106.39054198896318,106.60331151486608,103.15585901199672,0.5934016581772416,2,-0.009286333323722,1417.0,1297.0,1229.1875,1.1527940204403315,1.0551685564651447,0,0.7222222222222222,-7.150767799546266,161,189,65.77834009945717
Detroit Mercy,Horz,16-16,107.37567720782155,95,103.5268281885784,182,0.6034314022918632,123,16,16,10,8,10-8,0.5478368765754394,0.5022132464460419,0.5759985028429202,0.5478368765754394,0.5022132464460419,0.5759985028429202,0.8233271044903001,0.8129468496302666,103.911213618275,101.59169816207468,103.911213618275,101.59169816207468,108.06497075751668,103.5658487746614,90.44333422639453,86.892851009381,0.6131444396696993,3,-0.0308184412208317,1340.0,1327.0,1260.5625,1.063017502107194,1.0527046457434677,0,0.5555555555555556,0.0,53,244,69.41395802406677
LIU,NEC,27-6,107.91311545463854,86,104.3090028343407,200,0.5964368845479757,124,27,6,16,2,16-2,0.3695769046517473,0.3891797644491764,0.3294909870098227,0.3695769046517473,0.3891797644491764,0.3294909870098227,0.9053064274508208,0.8862671224287645,99.91224052168008,105.10723140707591,99.91224052168008,105.10723140707591,107.24221534049715,102.97721506019488,98.6215049435277,100.91251815493096,0.4343577261143556,2,0.1231266263140348,1478.0,1292.0,1329.6125,1.1116020645112767,0.9717116829151352,0,0.8888888888888888,0.0,54,6,73.4615558612299
James Madison,CAA,21-12,106.9088195525691,102,103.36148244313722,176,0.5958144534098626,125,21,12,10,8,10-8,0.5314673686571759,0.4892775858121501,0.5647904318126729,0.5314673686571759,0.4892775858121501,0.5647904318126729,0.8264164316152129,0.8379776479243731,104.52277705208864,103.07325933950008,104.52277705208864,103.07325933950008,107.34888029186791,101.98895230343636,104.53676015620464,96.38921564352782,0.7177161952060565,4,0.0958051449593315,1293.0,1239.0,1198.8125,1.0785673322558782,1.033522756894844,0,0.5555555555555556,-3.1944114445087104,91,17,66.82288013804526
Austin Peay,OVC,18-13,103.46258321233624,167,100.08654966751668,111,0.5942370827878487,126,18,13,13,5,13-5,0.4268532917202309,0.5591532752155826,0.341715750032806,0.4268532917202309,0.5591532752155826,0.341715750032806,0.8706123058445235,0.7852051500984568,101.52345700111324,104.3857879784654,101.52345700111324,104.3857879784654,102.14056748440414,99.37275202661166,108.26702577070728,106.30579884680655,0.5523645843107686,1,-0.0444493866742802,1291.0,1160.0,1220.1875000000002,1.0580341136095883,0.9506735645136504,0,0.7222222222222222,-6.655328640564368,146,272,66.656874594965
Rider,MAAC,23-11,106.71568880592038,104,103.3910167854378,177,0.5900026173130388,127,23,11,13,5,13-5,0.457276418889832,0.4649371689144625,0.4195333488613906,0.457276418889832,0.4649371689144625,0.4195333488613906,0.8563572956332928,0.8241509655284858,101.30473555787978,103.21517951224251,101.30473555787978,103.21517951224251,105.88670371768944,102.2037251270832,126.3281916420458,100.71397359279008,0.9312393440840412,2,0.0736879256459213,1337.0,1251.0,1268.4125,1.0540734973835406,0.9862722103416672,0,0.7222222222222222,-3.510356045424729,97,34,67.46403135185717
Northern Colorado,BSky,19-11,105.92395683907463,111,102.65645078372992,157,0.5891214869807859,128,19,11,13,3,13-3,0.4496990557800588,0.5400524760689819,0.3510625427320579,0.4496990557800588,0.5400524760689819,0.3510625427320579,0.848698829050653,0.7646101365023099,102.49032519606564,104.19993261264318,102.49032519606564,104.19993261264318,102.40792223603977,97.04737317771396,103.71571204494626,105.51149591977826,0.4508065610417815,3,0.0273215522970874,1122.0,990.0,1050.15,1.0684187973146693,0.9427224682188258,0,0.8125,-4.462716184912257,109,111,66.07300021242473
St. Bonaventure,A10,16-15,107.2604782025136,98,104.05326182853892,194,0.5864016268644823,129,16,15,8,8,8-8,0.5531024921255172,0.5148544527530684,0.5825461364592364,0.5531024921255172,0.5148544527530684,0.5825461364592364,0.8146468227980355,0.8298947750351962,104.25583730424644,101.77605600508826,104.25583730424644,101.77605600508826,109.85668289393512,105.51839510329218,113.36320979378294,112.294972121344,0.5271931268872793,5,-0.0005993458419828,1107.0,1114.0,1039.2625,1.065178431820642,1.0719139774599775,0,0.5,-6.346107224022779,140,167,63.12985543770796
SMU,CUSA,17-15,104.28560835531012,144,101.17306539405126,124,0.5862438894662166,130,17,15,8,8,8-8,0.4823543010102447,0.2685397881595847,0.6083751069938585,0.4823543010102447,0.2685397881595847,0.6083751069938585,0.868396671143018,0.9509415453934432,102.67611166075794,103.854048561797,102.67611166075794,103.854048561797,104.69227698807344,100.53921226325764,103.73408054344304,102.84774026513476,0.5246505525065027,2,-0.0660163322836101,1010.0,999.0,975.9,1.0349421047238443,1.0236704580387337,0,0.5,-8.562905144354215,182,301,59.49261658288102
Saint Peter's,MAAC,20-14,94.93338333218108,293,92.1891123762072,14,0.5835427457999416,131,20,14,11,7,11-7,0.5091471840242026,0.5809658824037078,0.4202344350484167,0.5091471840242026,0.5809658824037078,0.4202344350484167,0.8366000259556206,0.7925774610865988,102.79323706512808,102.46407629853208,102.79323706512808,102.46407629853208,95.0477436895711,92.4211738669062,89.77652107436158,94.1855811870032,0.3655508753673571,3,0.0464886348195814,1171.0,1088.0,1209.8999999999996,0.9678485825274818,0.8992478717249363,0,0.6111111111111112,-5.7365732250653485,132,71,63.6042801269635
Vermont,AE,23-9,102.055896207409,192,99.12346154638996,89,0.5830427507548084,132,23,9,13,3,13-3,0.3930056705079848,0.5035167313230433,0.2914746509301956,0.3930056705079848,0.5035167313230433,0.2914746509301956,0.8687407791347146,0.7825929673602116,100.21964070233332,104.69990764312848,100.21964070233332,104.69990764312848,101.38864220456628,95.29244161819835,125.32122362529408,123.91517484225844,0.5323931103952209,2,0.0673481287419108,1055.0,880.0,991.0749999999998,1.0645006684660598,0.8879247281991778,0,0.8125,-2.71824739303583,86,39,64.32416070995762
Ohio,MAC,19-16,107.49945015037044,93,104.55533970884515,208,0.5791649080053061,133,19,16,9,7,9-7,0.4781770588245131,0.5046172486201557,0.4459795661011759,0.4781770588245131,0.5046172486201557,0.4459795661011759,0.8650359628557742,0.853218233765574,102.49373911382702,103.63476794879789,102.49373911382702,103.63476794879789,110.1988043417182,107.40467390458402,74.52352912971097,106.01681996621406,0.0170643382554436,1,-0.0436700656275423,1201.0,1156.0,1096.6375,1.0951659048682905,1.054131378874058,0,0.5625,-8.988331696507338,190,271,67.1643788804154
Air Force,MWC,15-15,106.53382110299847,106,103.65290519499756,184,0.57817067428485,134,15,15,6,10,6-10,0.5959234581061275,0.4267862848727759,0.7142951970951299,0.5959234581061275,0.4267862848727759,0.7142951970951299,0.7531900175487884,0.8631605603751961,105.00752651983986,100.50941957511492,105.00752651983986,100.50941957511492,106.2176159430243,100.77478152378131,106.92541835020522,105.56740242161794,0.536682030769916,9,0.04383472402721,987.0,1046.0,989.0125,0.9979651419976996,1.0576206064129623,0,0.375,-4.553327330381581,112,77,60.60160769310086
Murray St.,OVC,21-9,104.15706174952538,149,101.40465188507378,129,0.576392498523628,135,21,9,14,4,14-4,0.4051164045430823,0.4787812136006796,0.3436522777374127,0.4051164045430823,0.4787812136006796,0.3436522777374127,0.8898627411220833,0.8482097653240894,100.73959456660518,105.01005865395383,100.73959456660518,105.01005865395383,105.63459560839168,102.9401712027198,104.20662206358205,110.6346949174961,0.3343962911825588,1,0.054261991683602,1259.0,1122.0,1146.2875,1.0983282989651373,0.978812034502688,0,0.7777777777777778,-3.638915582808729,99,59,62.10419349082495
